인허가일자,폐업일자,경도,위도
1999-02-10,2024-08-31,126.95211235656919,37.37160561651528
2011-10-04,2024-10-04,126.94335144117638,37.39480756539816
2012-03-13,2022-07-31,126.9625201508159,37.36226034042156
1980-10-30,2028-05-30,126.9592478700376,37.3725495065864
1994-12-01,2028-05-30,126.9518337022428,37.39091373675032
1999-07-22,2028-05-30,126.95119191902569,37.389182054990926
2000-02-09,2028-05-30,126.95000296512855,37.39520123063752
2001-03-15,2028-05-30,126.95211235656919,37.37160561651528
2001-03-16,2028-05-30,126.9530208668328,37.39281883736614
2002-08-29,2028-05-30,126.96411350472249,37.39477619489879
2002-08-29,2028-05-30,126.96411350472249,37.39477619489879
2005-05-04,2028-05-30,126.96351412576108,37.394933379642396
2008-07-10,2028-05-30,126.95091705809146,37.39352342571605
2011-09-02,2028-05-30,126.91314209994336,37.401290282667446
2012-03-27,2028-05-30,126.9504818349592,37.39022764312011
2021-04-06,2028-05-30,126.95569801389432,37.37183782386047
2021-09-29,2028-05-30,126.9625201508159,37.36226034042156
2021-11-19,2028-05-30,126.96704025787527,37.41015869756513
1978-11-24,2028-05-30,126.78075199405254,37.483837204633915
1981-11-30,2028-05-30,126.78725491836454,37.49223401298756
1984-01-12,2028-05-30,126.78634433246233,37.52691257188052
1985-09-23,2028-05-30,126.81559941514033,37.48473502938286
1990-09-21,2028-05-30,126.78209365086047,37.485054469088674
1989-06-17,2028-05-30,126.8069394420578,37.5237634023446
1990-07-13,2028-05-30,126.81450026774989,37.528468662110726
1991-12-18,2028-05-30,126.80230755955711,37.52501375530602
1993-04-29,2028-05-30,126.76942826860027,37.49620032621038
1993-09-28,2028-05-30,126.76975360680716,37.49909015593994
1994-02-19,2028-05-30,126.78190098232491,37.50555416416653
1994-11-15,2028-05-30,126.75030877539086,37.490162885854105
1996-10-28,2028-05-30,126.77520681236395,37.50256741164654
1996-12-18,2028-05-30,126.7825211502822,37.48547832217374
2007-07-09,2028-05-30,126.78285340136647,37.48403210129507
1990-06-15,2028-05-30,126.78097626949493,37.48352209776475
1999-10-04,2028-05-30,126.75534567004645,37.4888389175587
1999-10-20,2028-05-30,126.81334136615638,37.485304463621645
2000-05-02,2028-05-30,126.78209365086047,37.485054469088674
2000-07-19,2028-05-30,126.78202431913702,37.48466245055358
2002-03-29,2028-05-30,126.76396689887659,37.50405266590142
2002-06-17,2028-05-30,126.7636198610138,37.48441410068596
2003-02-03,2028-05-30,126.7825211502822,37.48547832217374
2003-08-07,2028-05-30,126.76218039742203,37.50428689290414
2003-08-07,2028-05-30,126.75384183237568,37.50677480105978
2003-09-02,2028-05-30,126.76218039742203,37.50428689290414
2004-10-21,2028-05-30,126.78075199405254,37.483837204633915
2004-11-04,2028-05-30,126.75500372654234,37.504313469041875
2005-02-28,2028-05-30,126.78190098232491,37.50555416416653
2005-02-28,2028-05-30,126.8142871288348,37.4848508907638
2005-06-01,2028-05-30,126.77520681236395,37.50256741164654
2005-06-01,2028-05-30,126.77520681236395,37.50256741164654
2005-06-01,2028-05-30,126.77520681236395,37.50256741164654
2005-06-01,2028-05-30,126.77520681236395,37.50256741164654
2005-06-01,2028-05-30,126.76396689887659,37.50405266590142
2005-06-01,2028-05-30,126.75382809917397,37.50640734569622
2007-10-18,2028-05-30,126.75663307810775,37.504120986505725
2007-04-27,2028-05-30,126.75534567004645,37.4888389175587
