시군구,㎡당단가(만원)
서울특별시 강북구,676.3090085188392
서울특별시 강서구,756.3550394816675
서울특별시 관악구,585.2149902798411
서울특별시 광진구,694.1561489629424
서울특별시 구로구,634.8368300491446
서울특별시 금천구,689.0819427832683
서울특별시 노원구,649.2551248964908
서울특별시 도봉구,591.7850354777904
서울특별시 동대문구,724.8560654565648
서울특별시 동작구,1021.2621458896992
서울특별시 마포구,1040.430274526341
서울특별시 서대문구,947.0028411092353
서울특별시 서초구,1280.8878096054602
서울특별시 성동구,1312.054493809341
서울특별시 성북구,834.9797108339448
서울특별시 송파구,1278.6842473677243
서울특별시 양천구,874.5622622305522
서울특별시 영등포구,1007.9082599806266
서울특별시 용산구,1964.297554998964
서울특별시 은평구,712.836210526404
서울특별시 종로구,1483.5674616614447
서울특별시 중구,1205.7541552592722
서울특별시 중랑구,686.5457144120259
